RECORDING_SESSION_LABEL	AVERAGE_FIXATION_DURATION	SACCADE_COUNT	VISITED_INTEREST_AREA_COUNT	hunger	recorder_trial	resp	rt	rtype	sim	sub	tar	tcateg	time	tired	tnum	tutra	tuttime
64_gs	495.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	236.46	12	8	3	145	return	3.51950852503	fa	True	64_gs	True	Utility_Vehicles	771.29	3	89	NA	NA
64_gs	326.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	149.50	8	3	3	235	return	1.4055136973	hi	False	64_gs	True	Utility_Vehicles	778.24	3	90	1	26.31
64_gs	167.00	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	241.25	15	8	3	231	space	4.37465429422	cr	False	64_gs	False	Utility_Vehicles	784.5	3	91	NA	NA
64_gs	486.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	212.22	17	8	3	279	space	4.40800039587	cr	False	64_gs	False	Utility_Vehicles	792.6	3	92	NA	NA
64_gs	477.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	229.60	14	9	3	138	space	3.86014372553	cr	False	64_gs	False	Utility_Vehicles	800.48	3	93	NA	NA
64_gs	326.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	168.14	13	9	3	188	space	2.79369491385	cr	False	64_gs	False	Utility_Vehicles	810.43	3	94	1	32.22
64_gs	320.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	189.07	14	11	3	144	space	3.42547876458	cr	False	64_gs	False	Utility_Vehicles	817.94	3	95	NA	NA
64_gs	502.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	230.00	16	10	3	134	space	4.25343139865	cr	False	64_gs	False	Utility_Vehicles	824.82	3	96	NA	NA
64_gs	472.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	207.50	15	10	3	205	space	4.00328945089	cr	False	64_gs	False	Utility_Vehicles	832.5	3	97	NA	NA
64_gs	319.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	216.40	10	6	3	42	return	2.38962507085	hi	False	64_gs	True	Utility_Vehicles	840.06	3	98	1	27.96
64_gs	487.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	173.26	18	11	3	227	space	3.95736323437	cr	False	64_gs	False	Utility_Vehicles	846.93	3	99	NA	NA
64_gs	493.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	219.85	12	10	3	105	space	3.19379241695	cr	False	64_gs	False	Utility_Vehicles	854.4	3	100	NA	NA
64_gs	315.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	191.44	17	9	3	251	space	3.99442178942	cr	False	64_gs	False	Utility_Vehicles	861.04	3	101	1	21.56
64_gs	491.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	219.45	10	9	3	79	space	2.6900500895	cr	False	64_gs	False	Utility_Vehicles	871.9	3	102	NA	NA
64_gs	500.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	226.53	14	8	3	32	space	3.86092448444	cr	False	64_gs	False	Utility_Vehicles	878.04	3	103	NA	NA
64_gs	1000.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	196.38	15	10	3	257	space	3.58625057968	cr	False	64_gs	False	Utility_Vehicles	885.56	3	104	1	22.24
64_gs	491.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	177.86	13	10	3	82	space	2.9063734482	cr	False	64_gs	False	Utility_Vehicles	894.33	3	105	NA	NA
64_gs	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	301.80	9	6	3	62	return	3.34522151737	hi	False	64_gs	True	Utility_Vehicles	900.69	3	106	NA	NA
64_gs	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	181.65	16	9	3	54	space	3.60289137368	cr	False	64_gs	False	Utility_Vehicles	907.51	3	107	NA	NA
64_gs	491.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	194.53	14	9	3	295	space	3.39056271454	cr	False	64_gs	False	Utility_Vehicles	914.57	3	108	1	27.18
64_gs	1002.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	235.82	10	8	3	116	space	2.94005934498	cr	False	64_gs	False	Utility_Vehicles	922.74	3	109	NA	NA
64_gs	328.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	186.47	16	10	3	223	space	3.68636842654	cr	False	64_gs	False	Utility_Vehicles	929.13	3	110	NA	NA
64_gs	328.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	212.21	18	10	3	189	space	5.06306882226	cr	False	64_gs	False	Utility_Vehicles	936.25	3	111	1	22.23
64_gs	189.60	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	187.71	13	9	3	14	space	3.08593112836	cr	False	64_gs	False	Utility_Vehicles	946.13	3	112	NA	NA
64_gs	1002.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	212.67	11	8	3	70	space	2.91481847339	cr	False	64_gs	False	Utility_Vehicles	952.66	3	113	NA	NA
64_gs	244.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	179.78	18	9	3	122	space	3.79051872808	cr	False	64_gs	False	Utility_Vehicles	959.02	3	114	NA	NA
64_gs	495.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	191.73	14	9	3	210	space	3.31939965882	cr	False	64_gs	False	Utility_Vehicles	966.26	3	115	1	27.13
64_gs	500.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	181.00	16	9	3	225	space	3.62491463893	cr	False	64_gs	False	Utility_Vehicles	974.18	3	116	NA	NA
64_gs	502.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	230.33	11	8	3	216	space	3.17144731805	cr	False	64_gs	False	Utility_Vehicles	981.24	3	117	NA	NA
64_gs	326.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	166.53	15	9	3	213	space	2.99020532495	cr	False	64_gs	False	Utility_Vehicles	987.99	3	118	NA	NA
64_gs	327.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	204.83	12	8	3	294	space	2.84438925772	cr	False	64_gs	False	Utility_Vehicles	995.15	3	119	0	27.26
64_gs	306.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	225.70	20	9	3	93	space	5.23756843107	cr	False	64_gs	False	Utility_Vehicles	1004.42	3	120	NA	NA
64_gs	500.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	216.50	11	8	3	143	space	2.95682879933	cr	False	64_gs	False	Utility_Vehicles	1013.08	3	121	NA	NA
64_gs	315.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	179.69	13	7	3	243	space	2.85232770606	cr	False	64_gs	False	Utility_Vehicles	1020.92	3	122	NA	NA
64_gs	230.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	240.40	4	3	3	121	return	1.338803533	hi	False	64_gs	True	Utility_Vehicles	1027.31	3	123	2	27.71
64_gs	1016.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	179.73	14	8	3	1	space	3.14020083472	cr	False	64_gs	False	Utility_Vehicles	1036.18	3	124	NA	NA
64_gs	229.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	180.83	12	8	3	286	space	2.55641459394	cr	False	64_gs	False	Utility_Vehicles	1042.97	3	125	NA	NA
64_gs	497.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	179.38	12	8	3	153	space	2.62296604062	cr	False	64_gs	False	Utility_Vehicles	1049.06	3	126	NA	NA
64_gs	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	138.25	16	6	3	58	space	2.63970287167	cr	False	64_gs	False	Utility_Vehicles	1055.16	3	127	0	25.08
64_gs	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	205.27	11	8	3	19	space	2.63546661334	cr	False	64_gs	False	Utility_Vehicles	1064.72	3	128	NA	NA
64_gs	498.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	237.50	4	3	3	198	return	1.05519671994	hi	False	64_gs	True	Utility_Vehicles	1070.8	3	129	NA	NA
64_gs	497.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	214.67	11	6	3	174	return	2.95676062023	fa	True	64_gs	True	Utility_Vehicles	1075.31	3	130	0	17.0
64_gs	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	335.00	3	4	3	293	return	1.35674705775	hi	False	64_gs	True	Utility_Vehicles	1083.13	3	131	NA	NA
64_gs	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	186.62	15	10	3	180	space	3.56579726306	cr	False	64_gs	False	Utility_Vehicles	1087.95	3	132	NA	NA
64_gs	485.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	189.71	14	7	3	212	space	3.02353309887	cr	False	64_gs	False	Utility_Vehicles	1094.98	3	133	NA	NA
64_gs	157.33	5	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	161.12	15	9	3	280	space	3.09032537113	cr	False	64_gs	False	Utility_Vehicles	1101.46	3	134	0	24.9
64_gs	326.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	220.92	12	8	3	287	return	3.20725152711	hi	False	64_gs	True	Utility_Vehicles	1109.2	3	135	NA	NA
64_gs	974.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	195.64	10	5	3	141	return	2.46875699889	hi	False	64_gs	True	Utility_Vehicles	1115.88	3	136	NA	NA
64_gs	238.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	250.50	3	3	3	56	return	1.01764331781	fa	True	64_gs	True	Utility_Vehicles	1121.89	3	137	NA	NA
64_gs	126.67	5	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	222.83	11	9	3	218	space	3.09449894889	cr	False	64_gs	False	Utility_Vehicles	1126.35	3	138	0	23.83
64_gs	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	189.71	13	9	3	100	space	3.16363386437	cr	False	64_gs	False	Utility_Vehicles	1134.07	3	139	NA	NA
64_gs	242.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	197.17	12	7	3	254	space	2.80653271568	cr	False	64_gs	False	Utility_Vehicles	1140.68	3	140	NA	NA
64_gs	244.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	177.41	16	10	3	55	space	3.56310346164	cr	False	64_gs	False	Utility_Vehicles	1149.09	3	141	0	22.31
64_gs	241.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	247.87	14	9	3	192	space	4.20343350619	cr	False	64_gs	False	Utility_Vehicles	1157.07	3	142	NA	NA
64_gs	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	218.25	15	9	3	203	space	3.99960668804	cr	False	64_gs	False	Utility_Vehicles	1164.71	3	143	NA	NA
64_gs	500.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	164.25	15	8	3	6	space	3.09091845481	cr	False	64_gs	False	Utility_Vehicles	1172.14	3	144	NA	NA
64_gs	236.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	183.58	18	9	3	214	space	4.02374863229	cr	False	64_gs	False	Utility_Vehicles	1178.74	3	145	1	29.15
64_gs	239.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	182.53	14	6	3	46	space	3.1915168534	cr	False	64_gs	False	Utility_Vehicles	1188.57	3	146	NA	NA
64_gs	318.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	152.22	8	4	3	187	return	1.601515332	hi	False	64_gs	True	Utility_Vehicles	1195.22	3	147	NA	NA
64_gs	237.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	192.50	3	3	3	268	return	0.838684219634	hi	False	64_gs	True	Utility_Vehicles	1200.26	3	148	NA	NA
64_gs	241.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	155.29	13	8	3	238	space	2.52232108964	cr	False	64_gs	False	Utility_Vehicles	1204.78	3	149	0	22.98
64_gs	130.00	6	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	139.29	16	9	3	104	space	2.8595143531	cr	False	64_gs	False	Utility_Vehicles	1211.85	3	150	NA	NA
64_gs	153.33	5	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	172.53	14	7	3	76	space	3.00258456846	cr	False	64_gs	False	Utility_Vehicles	1219.74	3	151	NA	NA
64_gs	155.33	5	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	159.78	18	8	3	261	space	3.4040482163	cr	False	64_gs	False	Utility_Vehicles	1226.23	3	152	2	21.34
64_gs	129.71	6	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	141.33	14	7	3	129	space	2.58965402842	cr	False	64_gs	False	Utility_Vehicles	1237.8	3	153	NA	NA
64_gs	172.00	5	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	149.70	19	10	3	196	space	3.72668124316	cr	False	64_gs	False	Utility_Vehicles	1243.93	3	154	NA	NA
64_gs	239.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	166.35	16	9	3	11	space	3.31943191541	cr	False	64_gs	False	Utility_Vehicles	1251.2	3	155	NA	NA
64_gs	238.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	153.90	19	8	3	182	space	3.80310544092	cr	False	64_gs	False	Utility_Vehicles	1257.98	3	156	1	29.47
64_gs	237.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	159.38	15	7	3	31	space	3.00249806186	cr	False	64_gs	False	Utility_Vehicles	1266.81	3	157	NA	NA
64_gs	233.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	177.23	12	8	3	154	space	2.6794031777	cr	False	64_gs	False	Utility_Vehicles	1273.32	3	158	NA	NA
64_gs	321.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	180.93	14	9	3	136	space	3.20264578285	cr	False	64_gs	False	Utility_Vehicles	1279.9	3	159	NA	NA
64_gs	236.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	158.00	16	9	3	299	space	3.11929079238	cr	False	64_gs	False	Utility_Vehicles	1286.53	3	160	NA	NA
64_gs	231.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	176.50	15	10	3	60	space	3.30705303838	cr	False	64_gs	False	Utility_Vehicles	1293.7	3	161	2	33.65
64_gs	316.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	168.88	15	9	3	230	space	3.19927165844	cr	False	64_gs	False	Utility_Vehicles	1301.82	3	162	NA	NA
64_gs	176.00	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	132.42	18	8	3	258	space	3.15256394981	cr	False	64_gs	False	Utility_Vehicles	1308.87	3	163	NA	NA
64_gs	151.67	5	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	160.47	16	9	3	162	space	3.13587770308	cr	False	64_gs	False	Utility_Vehicles	1318.61	3	164	NA	NA
64_gs	116.29	7	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	288.86	6	4	3	300	return	2.08935437095	fa	True	64_gs	True	Utility_Vehicles	1325.32	3	165	1	29.08
64_gs	321.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	356.00	2	2	3	157	return	1.05091904104	hi	False	64_gs	True	Utility_Vehicles	1332.29	3	166	NA	NA
64_gs	471.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	279.11	17	6	3	41	space	5.62552275113	cr	False	64_gs	False	Utility_Vehicles	1336.8	3	167	NA	NA
64_gs	490.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	171.38	15	7	3	108	space	3.18162504165	cr	False	64_gs	False	Utility_Vehicles	1346.47	3	168	NA	NA
64_gs	187.60	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	235.50	7	4	3	67	return	2.0556981652	hi	False	64_gs	True	Utility_Vehicles	1357.8	3	169	1	31.17
64_gs	188.00	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	217.50	3	3	3	208	return	0.877284865361	fa	True	64_gs	True	Utility_Vehicles	1365.05	3	170	NA	NA
64_gs	154.00	5	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	404.00	2	2	3	172	return	0.811204073019	fa	True	64_gs	True	Utility_Vehicles	1369.61	3	171	NA	NA
64_gs	136.67	5	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	131.88	17	6	3	245	space	2.68551325728	cr	False	64_gs	False	Utility_Vehicles	1374.28	3	172	NA	NA
64_gs	111.75	7	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	216.11	17	9	3	259	space	4.41349319951	cr	False	64_gs	False	Utility_Vehicles	1380.41	3	173	1	23.61
64_gs	309.33	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	208.62	12	7	3	288	space	3.1131213312	cr	False	64_gs	False	Utility_Vehicles	1389.64	3	174	NA	NA
64_gs	123.71	6	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	165.20	14	7	3	170	space	2.78560507903	cr	False	64_gs	False	Utility_Vehicles	1396.19	3	175	NA	NA
64_gs	223.00	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	173.47	14	8	3	195	space	3.02519688499	cr	False	64_gs	False	Utility_Vehicles	1402.55	3	176	NA	NA
64_gs	314.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	109.88	16	7	3	38	space	2.31193846301	cr	False	64_gs	False	Utility_Vehicles	1409.02	3	177	1	25.14
64_gs	126.86	6	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	181.20	15	8	3	217	space	3.26935191522	cr	False	64_gs	False	Utility_Vehicles	1416.33	3	178	NA	NA
64_gs	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	168.67	11	8	3	52	space	2.43643174879	cr	False	64_gs	False	Utility_Vehicles	1423.7	3	179	NA	NA
64_gs	324.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	207.45	10	8	3	240	space	2.60605106456	cr	False	64_gs	False	Utility_Vehicles	1429.69	3	180	NA	NA
64_gs	231.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	157.26	18	9	3	16	space	3.65476345387	cr	False	64_gs	False	Utility_Vehicles	1435.81	3	181	2	26.6
64_gs	986.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	220.92	12	9	3	274	space	3.21930527128	cr	False	64_gs	False	Utility_Vehicles	1444.65	3	182	NA	NA
64_gs	326.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	208.57	13	8	3	97	space	3.38611312211	cr	False	64_gs	False	Utility_Vehicles	1451.32	3	183	NA	NA
64_gs	184.00	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	174.29	13	4	3	87	space	2.7743148657	cr	False	64_gs	False	Utility_Vehicles	1458.26	3	184	NA	NA
64_gs	234.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	156.00	12	8	3	94	space	2.49966405379	cr	False	64_gs	False	Utility_Vehicles	1467.85	3	185	2	29.23
64_gs	495.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	184.71	14	7	3	73	space	3.04291644599	cr	False	64_gs	False	Utility_Vehicles	1477.69	3	186	NA	NA
64_gs	127.14	6	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	178.29	13	7	3	276	space	2.94330297667	cr	False	64_gs	False	Utility_Vehicles	1484.86	3	187	NA	NA
64_gs	186.80	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	151.20	14	8	3	21	space	2.75772025739	cr	False	64_gs	False	Utility_Vehicles	1491.45	3	188	3	20.45
64_gs	230.50	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	227.60	14	9	3	165	space	3.84305133764	cr	False	64_gs	False	Utility_Vehicles	1500.11	3	189	NA	NA
64_gs	327.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	163.73	14	7	3	43	space	2.98579568672	cr	False	64_gs	False	Utility_Vehicles	1507.51	3	190	NA	NA
64_gs	325.00	1	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	148.00	15	6	3	119	space	3.01909890166	cr	False	64_gs	False	Utility_Vehicles	1513.94	3	191	NA	NA
64_gs	189.60	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	194.57	6	3	3	281	return	1.45688763121	hi	False	64_gs	True	Utility_Vehicles	1520.38	3	192	NA	NA
64_gs	1016.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	181.29	16	8	3	292	space	3.64029412251	cr	False	64_gs	False	Utility_Vehicles	1525.53	3	193	3	32.7
64_gs	324.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	172.71	16	8	3	17	space	3.44018488959	cr	False	64_gs	False	Utility_Vehicles	1536.79	3	194	NA	NA
64_gs	176.40	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	143.00	5	1	3	81	return	0.905383754056	hi	False	64_gs	True	Utility_Vehicles	1544.49	3	195	NA	NA
64_gs	130.57	6	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	135.67	17	8	3	92	space	2.93478684011	cr	False	64_gs	False	Utility_Vehicles	1549.58	3	196	2	22.2
64_gs	187.20	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	145.12	15	9	3	219	space	2.89001563354	cr	False	64_gs	False	Utility_Vehicles	1558.04	3	197	NA	NA
64_gs	319.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	168.84	18	11	3	36	space	3.77375440532	cr	False	64_gs	False	Utility_Vehicles	1565.54	3	198	NA	NA
64_gs	154.00	5	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	182.00	14	8	3	48	space	3.20313036651	cr	False	64_gs	False	Utility_Vehicles	1572.82	3	199	2	21.96
64_gs	315.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	173.87	15	7	3	186	space	3.15677638212	cr	False	64_gs	False	Utility_Vehicles	1581.09	3	200	NA	NA
64_gs	330.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	143.58	18	8	3	237	space	3.35304780048	cr	False	64_gs	False	Utility_Vehicles	1588.16	3	201	NA	NA
64_gs	310.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	200.80	10	6	3	221	space	2.33532237448	cr	False	64_gs	False	Utility_Vehicles	1595.33	3	202	2	20.01
64_gs	180.80	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	135.47	15	9	3	234	space	2.51103270962	cr	False	64_gs	False	Utility_Vehicles	1602.79	3	203	NA	NA
64_gs	328.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	164.27	14	8	3	181	space	3.10908337799	cr	False	64_gs	False	Utility_Vehicles	1608.73	3	204	NA	NA
64_gs	150.33	5	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	191.83	11	7	3	197	space	2.59294714476	cr	False	64_gs	False	Utility_Vehicles	1615.52	3	205	NA	NA
64_gs	491.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	244.44	8	4	3	53	return	2.49017618387	fa	True	64_gs	True	Utility_Vehicles	1621.74	3	206	NA	NA
64_gs	176.40	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	195.27	10	6	3	252	space	2.5317726708	cr	False	64_gs	False	Utility_Vehicles	1627.68	3	207	2	31.02
64_gs	323.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	181.07	14	6	3	142	space	3.13589786366	cr	False	64_gs	False	Utility_Vehicles	1635.4	3	208	NA	NA
64_gs	490.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	230.20	9	6	3	78	space	2.55220252811	cr	False	64_gs	False	Utility_Vehicles	1641.95	3	209	NA	NA
64_gs	194.00	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	224.80	9	6	3	128	space	2.48962708679	cr	False	64_gs	False	Utility_Vehicles	1648.05	3	210	NA	NA
64_gs	229.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	157.65	17	8	3	4	space	3.3070750318	cr	False	64_gs	False	Utility_Vehicles	1659.13	3	211	2	30.5
64_gs	151.33	5	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	151.33	11	7	3	45	space	2.16845514206	cr	False	64_gs	False	Utility_Vehicles	1670.21	3	212	NA	NA
64_gs	120.86	6	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	196.44	8	4	3	150	space	2.0060935847	cr	False	64_gs	False	Utility_Vehicles	1675.85	3	213	NA	NA
64_gs	118.29	6	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	150.00	14	5	3	84	space	2.842312366	cr	False	64_gs	False	Utility_Vehicles	1688.41	3	214	2	24.56
64_gs	174.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	158.00	13	7	3	155	space	2.6918549987	cr	False	64_gs	False	Utility_Vehicles	1696.73	3	215	NA	NA
64_gs	184.00	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	165.07	14	5	3	173	space	2.92468572618	cr	False	64_gs	False	Utility_Vehicles	1703.23	3	216	NA	NA
64_gs	124.57	6	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	145.17	11	7	3	95	space	2.06842820044	cr	False	64_gs	False	Utility_Vehicles	1710.27	3	217	1	19.47
64_gs	323.33	2	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	169.23	13	6	3	200	return	2.62850796245	fa	True	64_gs	True	Utility_Vehicles	1717.98	3	218	NA	NA
64_gs	149.67	5	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	205.82	10	6	3	290	space	2.53976390301	cr	False	64_gs	False	Utility_Vehicles	1724.33	3	219	NA	NA
64_gs	157.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	149.11	17	6	3	263	space	3.12693049968	cr	False	64_gs	False	Utility_Vehicles	1730.54	3	220	2	19.16
64_gs	174.80	4	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.
64_gs	135.75	16	8	3	177	space	2.68556494149	cr	False	64_gs	False	Utility_Vehicles	1741.3	3	221	NA	NA
64_gs	111.71	7	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
